,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
2856,중계1동,석관동,127.0775275,37.6525986,127.061413,37.612957,중계1동석관동,6065,1604.207,10000
2857,방화제2동,야탑3동,126.8067549,37.5666997,127.1379228,37.4108339,방화제2동야탑3동,47518,5354.86,41150
2858,방화제2동,북아현동,126.8067549,37.5666997,126.957025,37.5595,방화제2동북아현동,20347,3259.504,19400
2859,암사제1동,송내1동,127.132663,37.551508,126.7789446,37.4824389,암사제1동송내1동,42340,4723.368,39170
2860,발산제1동,고양동,126.8331686,37.5531209,126.9037032,37.7033661,발산제1동고양동,25905,2307.882,25270
2861,성산제2동,서초4동,126.9090061,37.568618,127.0221589,37.5026685,성산제2동서초4동,16975,3168.765,17300
2862,등촌제3동,관양2동,126.847881,37.5589789,126.9710143,37.4022817,등촌제3동관양2동,29754,3937.612,28090
2863,왕십리도선동,문정2동,127.0255501,37.5678257,127.1108107,37.489823,왕십리도선동문정2동,14473,2568.217,17100
2864,수궁동,구로제4동,126.8314627,37.4939422,126.8891697,37.4916271,수궁동구로제4동,6624,2295.897,12300
2865,독산제2동,양촌면,126.9034825,37.4631474,126.6254268,37.6572063,독산제2동양촌면,43394,3562.642,43390
2866,대치4동,공릉2동,127.0579127,37.4997415,127.083488,37.621332,대치4동공릉2동,20514,2420.033,19300
2867,중계1동,구미1동,127.0775275,37.6525986,127.111763,37.349365,중계1동구미1동,45120,5079.128,40950
2868,가락본동,중4동,127.1217864,37.4955568,126.7625573,37.5060408,가락본동중4동,39482,4254.709,37070
2869,답십리제2동,휘경제1동,127.06125,37.567417,127.065725,37.592932,답십리제2동휘경제1동,3322,643.953,5000
2870,신월7동,신정2동,126.8346571,37.5219343,126.870679,37.5192314,신월7동신정2동,4608,953.485,6500
2871,중계2.3동,용문동,127.0687126,37.6421829,126.957562,37.5389,중계2.3동용문동,26369,4299.981,25900
2872,가락본동,대치4동,127.1217864,37.4955568,127.0579127,37.4997415,가락본동대치4동,7687,1443.007,9600
2873,서림동,방배4동,126.9349995,37.4749956,126.9923344,37.489007,서림동방배4동,6931,1685.058,9300
2874,방화제3동,목4동,126.8135628,37.5787386,126.86835,37.532425,방화제3동목4동,9436,2020.008,11700
2875,황학동,화곡제1동,127.0212812,37.5673446,126.841562,37.530408,황학동화곡제1동,25341,3001.625,22900
2876,정릉제2동,수내1동,127.0111047,37.6044729,127.1178736,37.3755813,정릉제2동수내1동,36174,4072.555,35870
2877,암사제1동,사직동,127.132663,37.551508,126.9688397,37.576196,암사제1동사직동,22187,3924.875,22300
2878,수궁동,사직동,126.8314627,37.4939422,126.9688397,37.576196,수궁동사직동,21473,3562.602,22500
2879,암사제1동,안양1동,127.132663,37.551508,126.9259084,37.3989921,암사제1동안양1동,30786,4175.1,30730
2880,오류제1동,사직동,126.845201,37.497009,126.9688397,37.576196,오류제1동사직동,21387,3326.428,21900
2881,길동,도곡1동,127.1426791,37.5345598,127.0390246,37.488238,길동도곡1동,13555,2574.631,15800
2882,남영동,사직동,126.9748403,37.5457586,126.9688397,37.576196,남영동사직동,4722,1034.462,6900
2883,우이동,사직동,127.0118533,37.6479523,126.9688397,37.576196,우이동사직동,13048,2437.61,13900
2884,양평제2동,사직동,126.8939535,37.5364739,126.9688397,37.576196,양평제2동사직동,11769,2007.046,14300
2885,장안제1동,사직동,127.066375,37.567842,126.9688397,37.576196,장안제1동사직동,10080,2650.829,14800
2886,방배1동,대림제2동,126.9945569,37.4832801,126.8982938,37.4927521,방배1동대림제2동,10583,1822.287,12300
2887,중계4동,금곡동,127.0780091,37.6587275,127.2057224,37.6320823,중계4동금곡동,18272,1963.554,18730
2888,후암동,사직동,126.9781344,37.5486375,126.9688397,37.576196,후암동사직동,4299,1002.129,6400
2889,명일제1동,천호제2동,127.1443656,37.5512453,127.1254351,37.5435257,명일제1동천호제2동,2310,619.062,4100
2890,가양제1동,양촌면,126.8447099,37.5695239,126.6254268,37.6572063,가양제1동양촌면,27295,2003.463,25850
2891,자양제1동,성수1가제1동,127.082438,37.534508,127.04965,37.542108,자양제1동성수1가제1동,3522,804.518,5100
2892,영등포동,전농제2동,126.9106918,37.5203985,127.0600375,37.5781027,영등포동전농제2동,21507,2877.428,18800
2893,중곡제2동,충현동,127.081487,37.560308,126.9546863,37.5648265,중곡제2동충현동,12610,3183.265,17700
2894,양재1동,충현동,127.026744,37.4716412,126.9546863,37.5648265,양재1동충현동,19246,3231.573,20400
2895,쌍문제3동,삼성동,127.0278643,37.6489775,127.062532,37.5144424,쌍문제3동삼성동,25233,4217.259,24500
2896,잠실본동,창제2동,127.0832037,37.5060716,127.0356387,37.6414033,잠실본동창제2동,24056,2627.8,21200
2897,신당제5동,양촌면,127.02185,37.565142,126.6254268,37.6572063,신당제5동양촌면,48528,3456.171,42050
2898,독산제2동,시흥제4동,126.9034825,37.4631474,126.9061924,37.459029,독산제2동시흥제4동,645,107.421,3800
2899,방화제2동,이태원제1동,126.8067549,37.5666997,126.9950384,37.5325225,방화제2동이태원제1동,25609,3791.321,21800
2900,신대방제2동,남영동,126.9244085,37.4984422,126.9748403,37.5457586,신대방제2동남영동,8415,1974.467,11000
2901,서원동,청룡동,126.9313,37.4797346,126.9416518,37.4791304,서원동청룡동,1535,569.011,3800
2902,암사제1동,잠실3동,127.132663,37.551508,127.094375,37.513333,암사제1동잠실3동,6516,1918.25,10200
2903,성현동,신정7동,126.9481271,37.4895366,126.8597007,37.514393,성현동신정7동,11639,2160.427,13500
2904,성북동,장항2동,127.0032875,37.5911237,126.7783329,37.649886,성북동장항2동,30534,3118.712,29610
2905,보광동,방화제2동,127.0001818,37.5263257,126.8067549,37.5666997,보광동방화제2동,24331,2120.907,21200
2906,신월1동,화곡제3동,126.831487,37.532808,126.8384231,37.5425392,신월1동화곡제3동,2092,609.261,3800
2907,신정7동,수궁동,126.8597007,37.514393,126.8314627,37.4939422,신정7동수궁동,4989,905.744,6000
2908,행당제2동,오륜동,127.02935,37.558208,127.1343,37.515425,행당제2동오륜동,14197,1902.224,13800
2909,명동,장항2동,126.98585,37.560042,126.7783329,37.649886,명동장항2동,30678,2706.034,28010
2910,중계1동,숭인제2동,127.0775275,37.6525986,127.019988,37.574867,중계1동숭인제2동,12742,2721.578,15600
2911,방화제2동,성내제2동,126.8067549,37.5666997,127.129563,37.532425,방화제2동성내제2동,37733,4674.437,31900
2912,창제5동,공릉2동,127.0436793,37.6563436,127.083488,37.621332,창제5동공릉2동,8050,1556.975,10200
2913,옥수동,회현동,127.0134622,37.5436386,126.9793216,37.5572864,옥수동회현동,6180,1290.873,8200
2914,등촌제1동,신정4동,126.8589287,37.5558155,126.8558042,37.5245455,등촌제1동신정4동,4440,828.246,6200
2915,서원동,양촌면,126.9313,37.4797346,126.6254268,37.6572063,서원동양촌면,40540,3619.29,37450
2916,왕십리도선동,양재1동,127.0255501,37.5678257,127.026744,37.4716412,왕십리도선동양재1동,15823,2885.595,18000
2917,을지로동,북가좌제2동,126.9913342,37.5667163,126.9112,37.5815,을지로동북가좌제2동,10784,1800.885,12200
2918,목5동,신월3동,126.8816206,37.5371201,126.8291541,37.5336234,목5동신월3동,6919,1277.67,8600
2919,상도제1동,중곡제1동,,,127.080038,37.560675,상도제1동중곡제1동,0,0.0,0
2920,신림동,노량진제2동,126.927075,37.487426,126.937352,37.508509,신림동노량진제2동,4961,943.264,6300
2921,우이동,답십리제1동,127.0118533,37.6479523,127.0512678,37.5717963,우이동답십리제1동,12282,2651.191,15000
2922,중곡제2동,목3동,127.081487,37.560308,126.8644431,37.5448009,중곡제2동목3동,26708,3261.04,23300
2923,광희동,야탑2동,127.0050623,37.564494,127.1273614,37.4094172,광희동야탑2동,28303,2858.804,25990
2924,화양동,능동,127.0713152,37.5465421,127.0804994,37.5537803,화양동능동,1658,340.879,3800
2925,일원2동,창제1동,127.0737224,37.4922048,127.0438683,37.6483046,일원2동창제1동,25631,2931.975,22900
2926,신정7동,창제4동,126.8597007,37.514393,127.0515994,37.6522276,신정7동창제4동,32604,3516.681,29800
2927,응봉동,창제4동,127.0334357,37.5531636,127.0515994,37.6522276,응봉동창제4동,18468,1833.422,16700
2928,묵제1동,가양제1동,127.0784729,37.6123734,126.8447099,37.5695239,묵제1동가양제1동,28687,3456.196,25100
2929,장안제2동,신사동,127.0706,37.578483,127.0227814,37.5240101,장안제2동신사동,12659,2544.342,14000
2930,정릉제2동,면목제3.8동,127.0111047,37.6044729,,,정릉제2동면목제3.8동,0,0.0,0
2931,신사동,장안제2동,127.0227814,37.5240101,127.0706,37.578483,신사동장안제2동,9968,1293.187,9900
2932,왕십리도선동,월계2동,127.0255501,37.5678257,127.0508,37.6325377,왕십리도선동월계2동,10155,1675.536,11400
2933,하계2동,장안제4동,127.0679733,37.6320048,,,하계2동장안제4동,0,0.0,0
2934,압구정동,회현동,127.030713,37.530642,126.9793216,37.5572864,압구정동회현동,8137,1454.039,10000
2935,잠실본동,조안면,127.0832037,37.5060716,127.30345,37.5359,잠실본동조안면,28605,2002.201,26190
2936,남영동,홍은제2동,126.9748403,37.5457586,126.9342509,37.5801972,남영동홍은제2동,8218,1592.656,10000
2937,화곡제6동,충현동,126.8501301,37.5518173,126.9546863,37.5648265,화곡제6동충현동,13368,2629.701,16230
2938,독산제1동,우장산동,126.897041,37.4702453,126.8418849,37.5482468,독산제1동우장산동,14107,2832.484,19370
2939,종암동,대학동,127.0351572,37.5990075,126.9369907,37.4706145,종암동대학동,22523,4119.925,24400
2940,성수2가제1동,신길제3동,127.0540659,37.5395907,126.9077425,37.5073003,성수2가제1동신길제3동,19569,2347.2,18500
2941,여의동,이촌제1동,126.934584,37.5177232,126.9732,37.5214167,여의동이촌제1동,5666,856.385,7000
2942,충현동,당산제2동,126.9546863,37.5648265,126.8973273,37.5310483,충현동당산제2동,10814,1515.045,11500
2943,번제2동,논현2동,127.0387953,37.6323588,127.037213,37.517342,번제2동논현2동,17110,3496.142,19900
2944,이문제1동,대치2동,127.06545,37.597849,127.0642072,37.5022848,이문제1동대치2동,17045,3060.663,18100
2945,정릉제3동,장지동,127.004186,37.6089578,127.1354,37.4785,정릉제3동장지동,29349,3331.657,28100
2946,신촌동,목1동,126.9418114,37.5640923,126.8712323,37.5303777,신촌동목1동,9614,1661.511,11200
2947,신월5동,월곶면,126.8271621,37.5386227,126.5527814,37.7151254,신월5동월곶면,33671,3185.606,32590
2948,압구정동,여의동,127.030713,37.530642,126.934584,37.5177232,압구정동여의동,11643,1375.945,12100
2949,서림동,사직동,126.9349995,37.4749956,126.9688397,37.576196,서림동사직동,16780,3289.556,18400
2950,이촌제1동,길음제1동,126.9732,37.5214167,127.0193925,37.6104856,이촌제1동길음제1동,19399,2169.72,18500
2951,남가좌제1동,풍납2동,126.9197232,37.573295,127.1157686,37.5292584,남가좌제1동풍납2동,27824,3462.5,24600
2952,증산동,도곡1동,126.9070404,37.5843063,127.0390246,37.488238,증산동도곡1동,25451,3919.839,24900
2953,쌍문제2동,공릉1.3동,127.0389254,37.6579935,127.073838,37.624874,쌍문제2동공릉1.3동,6428,1062.224,7200
2954,녹번동,노량진제1동,126.9298245,37.6021944,126.942013,37.512308,녹번동노량진제1동,18689,2514.209,17000
2955,홍은제2동,북가좌제1동,126.9342509,37.5801972,126.910194,37.57429,홍은제2동북가좌제1동,3579,760.86,5100
2956,청량리동,사근동,127.0472767,37.5862586,127.0453315,37.5614846,청량리동사근동,4313,914.549,6100
2957,혜화동,월곡제1동,127.0005764,37.5869186,127.0357574,37.6105472,혜화동월곡제1동,4974,854.238,6400
2958,충현동,화양동,126.9546863,37.5648265,127.0713152,37.5465421,충현동화양동,20796,2818.417,19200
2959,용문동,중계2.3동,126.957562,37.5389,127.0687126,37.6421829,용문동중계2.3동,25883,2549.208,23000
2960,풍납2동,중계4동,127.1157686,37.5292584,127.0780091,37.6587275,풍납2동중계4동,19582,2512.859,20100
2961,망우제3동,수서동,127.0949497,37.5919108,127.104929,37.4889181,망우제3동수서동,15204,2933.131,18100
2962,일원1동,한남동,127.0879629,37.491839,127.0005,37.53455,일원1동한남동,16788,2674.902,19200
2963,상도제4동,반포3동,126.941422,37.4994203,127.0056289,37.5120925,상도제4동반포3동,10541,2059.675,12500
2964,연희동,교남동,126.9351754,37.5739083,126.9619364,37.5719391,연희동교남동,6203,1725.556,8700
2965,원효로제1동,인헌동,126.9676811,37.5372185,126.9652628,37.4750974,원효로제1동인헌동,9242,1801.33,10700
2966,서초4동,풍무동,127.0221589,37.5026685,126.7220389,37.6022192,서초4동풍무동,33094,2668.315,28950
2967,인헌동,청림동,126.9652628,37.4750974,126.9585773,37.4918329,인헌동청림동,2735,689.766,4500
2968,고척제2동,남현동,126.8587122,37.5067055,126.9778366,37.4745394,고척제2동남현동,14109,2935.691,16500
2969,장위제1동,길음제2동,127.0437129,37.6141245,127.0273155,37.6066647,장위제1동길음제2동,1816,753.339,3800
2970,대림제1동,방화제1동,126.905818,37.4954685,126.817026,37.5703659,대림제1동방화제1동,18070,2167.117,17500
2971,상계5동,월곶면,127.069498,37.6627392,126.5527814,37.7151254,상계5동월곶면,64333,4605.478,61130
2972,번제3동,흑석동,127.04665,37.625874,126.966612,37.5058617,번제3동흑석동,23930,3757.828,22600
2973,신대방제2동,신길제1동,126.9244085,37.4984422,126.9214285,37.5112667,신대방제2동신길제1동,2488,622.915,4300
2974,암사제1동,오남읍,127.132663,37.551508,127.2047125,37.6988761,암사제1동오남읍,28678,2149.178,27850
2975,정릉제3동,논현2동,127.004186,37.6089578,127.037213,37.517342,정릉제3동논현2동,14561,3191.036,16900
2976,월계3동,성내제1동,127.0692485,37.6210475,127.122425,37.5304417,월계3동성내제1동,15153,3365.838,19200
2977,신정1동,녹번동,126.8542636,37.5185289,126.9298245,37.6021944,신정1동녹번동,16482,2833.323,18600
2978,신림동,풍무동,126.927075,37.487426,126.7220389,37.6022192,신림동풍무동,29846,2898.398,27450
2979,목5동,고척제1동,126.8816206,37.5371201,126.8628603,37.5004631,목5동고척제1동,6591,1301.192,8600
2980,시흥제4동,도곡1동,126.9061924,37.459029,127.0390246,37.488238,시흥제4동도곡1동,15826,2790.399,16700
2981,문래동,고덕제1동,126.899466,37.517086,127.1515382,37.5572593,문래동고덕제1동,30558,3449.275,25700
2982,신길제4동,왕십리도선동,126.9112884,37.5084555,127.0255501,37.5678257,신길제4동왕십리도선동,18861,2984.147,17900
2983,회현동,탄현동,126.9793216,37.5572864,126.7684293,37.6943312,회현동탄현동,35633,3478.929,34170
2984,홍은제1동,가양제3동,126.9471111,37.5989056,126.8605955,37.561092,홍은제1동가양제3동,13230,2007.991,12800
2985,여의동,청파동,126.934584,37.5177232,126.9674,37.5488,여의동청파동,6810,1484.982,10100
2986,신촌동,목5동,126.9418114,37.5640923,126.8816206,37.5371201,신촌동목5동,8541,1491.3,10400
2987,이문제2동,소공동,127.065075,37.6033571,126.977025,37.562442,이문제2동소공동,10715,2956.584,16100
2988,광희동,사직동,127.0050623,37.564494,126.9688397,37.576196,광희동사직동,5132,1244.674,6900
2989,상봉제2동,상계2동,127.0808518,37.592892,127.0678377,37.6574727,상봉제2동상계2동,8007,1346.658,9100
2990,이촌제1동,구로제2동,126.9732,37.5214167,126.8834703,37.491377,이촌제1동구로제2동,10882,2214.579,12700
2991,창제4동,둔촌제2동,127.0515994,37.6522276,127.1419221,37.5332885,창제4동둔촌제2동,19289,3711.569,21300
2992,번제2동,휘경제2동,127.0387953,37.6323588,127.0685788,37.5902093,번제2동휘경제2동,5747,1065.7,7700
2993,사당제1동,홍제제1동,126.9786682,37.4830639,126.9448779,37.5876988,사당제1동홍제제1동,22088,2242.336,20100
2994,용산2가동,명동,126.9855777,37.5461327,126.98585,37.560042,용산2가동명동,2501,401.997,4400
2995,천호제3동,구로제2동,127.1332269,37.5361455,126.8834703,37.491377,천호제3동구로제2동,32024,4259.391,29800
2996,화곡제4동,응암제3동,126.8609068,37.5346476,126.9157268,37.5922474,화곡제4동응암제3동,10967,2059.464,12400
2997,금곡동,중계4동,127.2057224,37.6320823,127.0780091,37.6587275,금곡동중계4동,17542,1922.538,17190
2998,갈현제2동,서교동,126.9158385,37.6185866,126.914588,37.5551015,갈현제2동서교동,8780,2442.064,13500
2999,신당제4동,신림동,,,126.927075,37.487426,신당제4동신림동,0,0.0,0
3000,중화제2동,군자동,127.0795427,37.5993838,127.0753494,37.5554853,중화제2동군자동,5275,1376.151,7700
3001,이문제1동,한남동,127.06545,37.597849,127.0005,37.53455,이문제1동한남동,13551,2405.39,15000
3002,송파1동,삼성2동,127.1093393,37.5062595,127.04595,37.5112,송파1동삼성2동,7121,2040.919,11100
3003,등촌제3동,소사동,126.847881,37.5589789,126.7945927,37.4858883,등촌제3동소사동,12604,2156.531,14290
3004,신사제2동,구의제3동,126.9084195,37.5902796,127.0920204,37.5380706,신사제2동구의제3동,28173,3607.114,25200
3005,이문제3동,진관동,,,126.9210512,37.634983,이문제3동진관동,0,0.0,0
3006,공릉2동,장지동,127.083488,37.621332,127.1354,37.4785,공릉2동장지동,30325,3215.503,30570
3007,도림동,사당제1동,126.89595,37.509475,126.9786682,37.4830639,도림동사당제1동,11706,1994.355,13000
3008,논현1동,반포3동,127.028461,37.5115706,127.0056289,37.5120925,논현1동반포3동,3256,593.326,4800
3009,하계1동,문정2동,127.0725852,37.6405374,127.1108107,37.489823,하계1동문정2동,23818,3530.063,25590
3010,송천동,마두1동,127.023838,37.618282,126.7898159,37.6558186,송천동마두1동,33343,3587.74,29430
3011,평창동,잠실2동,126.9681871,37.6063166,127.088559,37.5119488,평창동잠실2동,24697,2893.819,25200
3012,공덕동,목3동,126.960025,37.550192,126.8644431,37.5448009,공덕동목3동,11472,1471.681,11400
3013,사근동,중화제2동,127.0453315,37.5614846,127.0795427,37.5993838,사근동중화제2동,7434,1311.356,8800
3014,상계6.7동,신길제7동,127.0669541,37.654882,126.921475,37.506392,상계6.7동신길제7동,34067,4472.16,30900
3015,번제1동,중곡제3동,127.0288473,37.6378913,127.0801736,37.5688084,번제1동중곡제3동,10378,1981.664,12400
3016,가양제1동,풍무동,126.8447099,37.5695239,126.7220389,37.6022192,가양제1동풍무동,17079,1604.191,16850
3017,상봉제1동,진접읍,127.0872004,37.5998799,127.1895841,37.7259104,상봉제1동진접읍,21316,2670.48,23930
3018,양평제1동,당산제2동,126.888238,37.52365,126.8973273,37.5310483,양평제1동당산제2동,1694,814.079,3800
3019,신당제2동,광희동,,,127.0050623,37.564494,신당제2동광희동,0,0.0,0
3020,일원1동,문정2동,127.0879629,37.491839,127.1108107,37.489823,일원1동문정2동,3234,505.271,5000
3021,신내2동,망원제2동,127.0942306,37.6061896,126.9023578,37.5602495,신내2동망원제2동,24271,3375.763,21600
3022,망우본동,상봉제2동,127.1014684,37.6005732,127.0808518,37.592892,망우본동상봉제2동,2220,530.553,3900
3023,중계2.3동,상암동,127.0687126,37.6421829,126.8946875,37.578325,중계2.3동상암동,25541,3883.18,25100
3024,화곡제3동,상암동,126.8384231,37.5425392,126.8946875,37.578325,화곡제3동상암동,10127,1814.52,11170
3025,신내1동,사근동,127.099538,37.605882,127.0453315,37.5614846,신내1동사근동,9167,2014.585,11300
3026,가락2동,성산제2동,127.1266714,37.4987054,126.9090061,37.568618,가락2동성산제2동,30541,3692.389,28100
3027,방화제1동,상3동,126.817026,37.5703659,126.7544075,37.5005775,방화제1동상3동,14977,2206.587,17110
3028,대림제3동,야탑1동,126.8980312,37.4983347,127.130218,37.4119827,대림제3동야탑1동,35288,3486.436,35810
3029,신길제7동,한남동,126.921475,37.506392,127.0005,37.53455,신길제7동한남동,9280,1790.736,10700
3030,낙성대동,역삼2동,126.9583884,37.4762971,127.0468034,37.4959674,낙성대동역삼2동,9998,1981.001,11900
3031,도봉제2동,구미1동,127.046575,37.669751,127.111763,37.349365,도봉제2동구미1동,46155,4757.494,40450
3032,구의제1동,면목본동,127.0856756,37.5424917,127.0874227,37.5873592,구의제1동면목본동,6753,1358.753,8000
3033,역촌동,우이동,126.915114,37.6044046,127.0118533,37.6479523,역촌동우이동,14974,2494.514,15300
3034,강일동,송천동,127.173909,37.5649783,127.023838,37.618282,강일동송천동,22700,2994.124,25870
3035,불광제2동,성산제2동,126.9257389,37.6208567,126.9090061,37.568618,불광제2동성산제2동,7628,2205.038,11900
3036,서초3동,사직동,127.0119725,37.4836682,126.9688397,37.576196,서초3동사직동,12926,2181.141,13800
3037,내곡동,소공동,127.0583103,37.4493583,126.977025,37.562442,내곡동소공동,18319,2969.279,19100
3038,이문제2동,청운효자동,127.065075,37.6033571,126.9706519,37.5841367,이문제2동청운효자동,14153,2117.923,14000
3039,삼성2동,우이동,127.04595,37.5112,127.0118533,37.6479523,삼성2동우이동,24660,2752.817,22600
3040,상암동,화곡제3동,126.8946875,37.578325,126.8384231,37.5425392,상암동화곡제3동,7896,1451.868,10670
3041,신림동,서림동,126.927075,37.487426,126.9349995,37.4749956,신림동서림동,2472,570.562,4100
3042,군자동,송정동,127.0753494,37.5554853,127.0696004,37.5545217,군자동송정동,798,232.557,3800
3043,방이2동,태평2동,127.1114868,37.5164444,127.1386297,37.4471301,방이2동태평2동,12187,1830.75,14250
3044,방배2동,노량진제1동,126.9855106,37.4797439,126.942013,37.512308,방배2동노량진제1동,7484,1261.166,8800
3045,구산동,개봉제1동,126.9103893,37.6117455,126.8511255,37.5003318,구산동개봉제1동,16778,3037.96,18400
3046,중계2.3동,방배2동,127.0687126,37.6421829,126.9855106,37.4797439,중계2.3동방배2동,26962,4948.591,29700
3047,정릉제2동,야탑1동,127.0111047,37.6044729,127.130218,37.4119827,정릉제2동야탑1동,32284,3972.342,32770
3048,개봉제2동,화도읍,126.8565584,37.4908359,127.3006163,37.6579185,개봉제2동화도읍,54018,5249.48,52870
3049,상계5동,진건읍,127.069498,37.6627392,127.1777148,37.6546279,상계5동진건읍,13760,1746.951,14530
3050,면목제3.8동,회천4동,,,127.0902153,37.8371663,면목제3.8동회천4동,0,0.0,0
3051,면목제2동,상계2동,127.07905,37.589799,127.0678377,37.6574727,면목제2동상계2동,11289,1498.936,11900
3052,대치4동,논현1동,127.0579127,37.4997415,127.028461,37.5115706,대치4동논현1동,4352,904.273,5700
3053,월계2동,금곡동,127.0508,37.6325377,127.2057224,37.6320823,월계2동금곡동,17668,2355.9,18370
3054,신수동,연남동,126.9351878,37.5471182,126.922027,37.564501,신수동연남동,3795,867.012,5600
3055,난향동,구로제2동,126.918842,37.461429,126.8834703,37.491377,난향동구로제2동,6329,1708.426,9900
3056,전농제1동,풍산동,127.0477575,37.5779984,126.7999452,37.6641075,전농제1동풍산동,38503,3516.037,33750
3057,강일동,안양7동,127.173909,37.5649783,126.9337068,37.3914353,강일동안양7동,41183,3904.988,41170
3058,북가좌제1동,자양제1동,126.910194,37.57429,127.082438,37.534508,북가좌제1동자양제1동,25255,3495.342,23300
3059,면목제4동,면목제5동,127.0855775,37.5746736,127.079511,37.5857842,면목제4동면목제5동,2224,750.553,3900
3060,신월7동,당산제2동,126.8346571,37.5219343,126.8973273,37.5310483,신월7동당산제2동,7134,2113.206,11600
3061,이화동,성수1가제1동,127.004338,37.577008,127.04965,37.542108,이화동성수1가제1동,7866,1943.064,10900
3062,화곡제8동,서초4동,126.848335,37.5326541,127.0221589,37.5026685,화곡제8동서초4동,20676,3336.298,21200
3063,성내제3동,방화제1동,127.13287,37.5260101,126.817026,37.5703659,성내제3동방화제1동,36822,3462.426,31300
3064,북아현동,반포4동,126.957025,37.5595,127.0003853,37.4974314,북아현동반포4동,11938,2209.099,12100
3065,창제3동,성수1가제1동,127.0429556,37.6381278,127.04965,37.542108,창제3동성수1가제1동,15092,3250.038,18600
3066,구로제2동,철산1동,126.8834703,37.491377,126.8678956,37.4908162,구로제2동철산1동,4204,692.594,6290
3067,가양제1동,수궁동,126.8447099,37.5695239,126.8314627,37.4939422,가양제1동수궁동,12756,2163.337,13200
3068,우장산동,미성동,126.8418849,37.5482468,126.9155534,37.4761761,우장산동미성동,13925,2998.33,17100
3069,이화동,목3동,127.004338,37.577008,126.8644431,37.5448009,이화동목3동,15155,2530.381,16700
3070,구의제1동,군자동,127.0856756,37.5424917,127.0753494,37.5554853,구의제1동군자동,2786,875.28,4700
3071,오류제2동,서림동,126.8395371,37.4888016,126.9349995,37.4749956,오류제2동서림동,10371,2777.872,14650
3072,도곡1동,고척제2동,127.0390246,37.488238,126.8587122,37.5067055,도곡1동고척제2동,20416,2939.785,21390
3073,신대방제2동,목2동,126.9244085,37.4984422,126.8717128,37.5461131,신대방제2동목2동,9374,1544.394,10300
3074,신촌동,화양동,126.9418114,37.5640923,127.0713152,37.5465421,신촌동화양동,14395,3032.545,18100
3075,진관동,성북동,126.9210512,37.634983,127.0032875,37.5911237,진관동성북동,13724,2372.931,14400
3076,일원2동,신정6동,127.0737224,37.4922048,126.8644471,37.5170414,일원2동신정6동,28361,3429.443,25000
3077,석관동,양주2동,127.061413,37.612957,127.0803634,37.7969422,석관동양주2동,27258,2406.834,26070
3078,암사제3동,강일동,127.1408249,37.5549912,127.173909,37.5649783,암사제3동강일동,4436,660.126,5700
3079,묵제1동,방이2동,127.0784729,37.6123734,127.1114868,37.5164444,묵제1동방이2동,13912,3161.717,18700
3080,응암제2동,창제1동,126.9230926,37.5946071,127.0438683,37.6483046,응암제2동창제1동,23019,2625.952,20900
3081,구의제1동,중계2.3동,127.0856756,37.5424917,127.0687126,37.6421829,구의제1동중계2.3동,13700,1808.657,14100
3082,수서동,쌍문제1동,127.104929,37.4889181,127.0261145,37.6480275,수서동쌍문제1동,29222,2865.851,25600
3083,답십리제1동,성수1가제1동,127.0512678,37.5717963,127.04965,37.542108,답십리제1동성수1가제1동,5227,1303.871,7400
3084,등촌제1동,구로제3동,126.8589287,37.5558155,126.8903678,37.4873799,등촌제1동구로제3동,10715,2612.79,14400
3085,사당제5동,목2동,126.9668658,37.4857521,126.8717128,37.5461131,사당제5동목2동,14192,1623.735,13900
3086,상계2동,흥도동,127.0678377,37.6574727,126.8543984,37.6449331,상계2동흥도동,30939,2782.833,30550
3087,염창동,전농제2동,126.8709777,37.553751,127.0600375,37.5781027,염창동전농제2동,28615,3217.491,25900
3088,세곡동,청량리동,127.1043555,37.4643683,127.0472767,37.5862586,세곡동청량리동,20664,3184.728,21800
3089,신당제3동,능동,,,127.0804994,37.5537803,신당제3동능동,0,0.0,0
3090,신정3동,심곡2동,126.8547892,37.5151685,126.7870845,37.4873092,신정3동심곡2동,8427,1485.66,10490
3091,중계2.3동,창제2동,127.0687126,37.6421829,127.0356387,37.6414033,중계2.3동창제2동,4139,990.675,5800
3092,광장동,마천2동,127.103025,37.546892,127.1485193,37.4968477,광장동마천2동,10417,1873.196,12550
3093,정릉제3동,석관동,127.004186,37.6089578,127.061413,37.612957,정릉제3동석관동,6445,1343.51,8500
3094,상계6.7동,길음제1동,127.0669541,37.654882,127.0193925,37.6104856,상계6.7동길음제1동,8661,2427.497,13200
3095,이화동,황학동,127.004338,37.577008,127.0212812,37.5673446,이화동황학동,2671,887.28,4700
3096,능동,노량진제2동,127.0804994,37.5537803,126.937352,37.508509,능동노량진제2동,17443,2905.869,18100
3097,대조동,풍무동,126.920813,37.614165,126.7220389,37.6022192,대조동풍무동,24704,2650.867,25590
3098,수서동,남현동,127.104929,37.4889181,126.9778366,37.4745394,수서동남현동,13901,1986.404,16410
3099,가리봉동,소공동,126.8897489,37.4825557,126.977025,37.562442,가리봉동소공동,15404,2824.203,17200
3100,길동,고덕제2동,127.1426791,37.5345598,127.16435,37.5605,길동고덕제2동,4732,885.754,6200
3101,응암제3동,연희동,126.9157268,37.5922474,126.9351754,37.5739083,응암제3동연희동,2917,992.949,4700
