,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
3412,천호제3동,산성동,127.1332269,37.5361455,127.1501246,37.452305,천호제3동산성동,13113,2077.863,16070
3413,면목제4동,자금동,127.0855775,37.5746736,127.0582251,37.7502752,면목제4동자금동,22479,2218.546,21530
3414,성내제2동,광장동,127.129563,37.532425,127.103025,37.546892,성내제2동광장동,3775,600.777,5500
3415,가양제1동,중림동,126.8447099,37.5695239,126.9644863,37.5548629,가양제1동중림동,16058,2590.362,16000
3416,개봉제2동,후암동,126.8565584,37.4908359,126.9781344,37.5486375,개봉제2동후암동,15837,3550.982,19100
3417,종암동,쌍문제4동,127.0351572,37.5990075,127.028425,37.656482,종암동쌍문제4동,7167,1455.62,8600
3418,난곡동,방화제2동,126.9216507,37.4709634,126.8067549,37.5666997,난곡동방화제2동,16992,3201.083,22570
3419,홍제제3동,불광제2동,126.9496737,37.5938295,126.9257389,37.6208567,홍제제3동불광제2동,4782,826.291,5900
3420,월곡제2동,문정1동,127.0478758,37.6057667,127.1241719,37.4900982,월곡제2동문정1동,26544,3643.901,24700
3421,신정4동,서초3동,126.8558042,37.5245455,127.0119725,37.4836682,신정4동서초3동,16555,3441.613,20000
3422,자금동,면목제4동,127.0582251,37.7502752,127.0855775,37.5746736,자금동면목제4동,23401,3074.858,25090
3423,장위제2동,종암동,127.0545206,37.6123899,127.0351572,37.5990075,장위제2동종암동,3297,622.667,4800
3424,마장동,송천동,127.045388,37.566325,127.023838,37.618282,마장동송천동,9036,1656.636,10400
3425,쌍문제1동,대림제2동,127.0261145,37.6480275,126.8982938,37.4927521,쌍문제1동대림제2동,31057,4720.051,29500
3426,사당제1동,상도제2동,126.9786682,37.4830639,126.942296,37.5055197,사당제1동상도제2동,4892,900.609,6400
3427,서림동,행당제1동,126.9349995,37.4749956,127.036188,37.558567,서림동행당제1동,17662,3214.199,18400
3428,광장동,성내제2동,127.103025,37.546892,127.129563,37.532425,광장동성내제2동,4114,776.945,5800
3429,월계3동,송천동,127.0692485,37.6210475,127.023838,37.618282,월계3동송천동,7215,1605.286,9100
3430,제기제1동,강일동,,,127.173909,37.5649783,제기제1동강일동,0,0.0,0
3431,논현1동,화양동,127.028461,37.5115706,127.0713152,37.5465421,논현1동화양동,6865,1114.439,8100
3432,독산제2동,광희동,126.9034825,37.4631474,127.0050623,37.564494,독산제2동광희동,17992,4003.035,21800
3433,명륜3가동,성수1가제1동,,,127.04965,37.542108,명륜3가동성수1가제1동,0,0.0,0
3434,성산제1동,양재1동,126.90785,37.5634083,127.026744,37.4716412,성산제1동양재1동,20087,3456.76,19300
3435,교문1동,중계2.3동,127.127737,37.601215,127.0687126,37.6421829,교문1동중계2.3동,9699,1818.623,13250
3436,풍납2동,정릉제4동,127.1157686,37.5292584,127.0069798,37.6133387,풍납2동정릉제4동,22453,2870.402,21200
3437,강일동,자양제1동,127.173909,37.5649783,127.082438,37.534508,강일동자양제1동,12899,1989.978,13500
3438,종암동,회천3동,127.0351572,37.5990075,127.0689798,37.8377866,종암동회천3동,35579,3331.857,33630
3439,후암동,청운효자동,126.9781344,37.5486375,126.9706519,37.5841367,후암동청운효자동,4722,1018.755,6400
3440,역삼2동,수유제3동,127.0468034,37.4959674,127.023125,37.638715,역삼2동수유제3동,19360,2801.285,19300
3441,월계1동,삼청동,127.0630165,37.6199197,126.981836,37.5850126,월계1동삼청동,12270,2369.945,14000
3442,독산제4동,조원동,126.9022074,37.4675452,126.9078649,37.4826299,독산제4동조원동,1949,373.521,3800
3443,암사제1동,월곡제2동,127.132663,37.551508,127.0478758,37.6057667,암사제1동월곡제2동,22160,2704.677,19800
3444,신월5동,신당제3동,126.8271621,37.5386227,,,신월5동신당제3동,0,0.0,0
3445,중림동,제기제2동,126.9644863,37.5548629,,,중림동제기제2동,0,0.0,0
3446,왕십리도선동,이태원제1동,127.0255501,37.5678257,126.9950384,37.5325225,왕십리도선동이태원제1동,6674,1530.163,7800
3447,수서동,김포1동,127.104929,37.4889181,,,수서동김포1동,0,0.0,0
3448,양재1동,삼선동,127.026744,37.4716412,127.0146297,37.5908326,양재1동삼선동,18948,3200.988,20400
3449,종로1.2.3.4가동,광희동,126.9902618,37.574461,127.0050623,37.564494,종로1.2.3.4가동광희동,2295,622.847,4200
3450,중계본동,묵제2동,127.080338,37.64784,127.0783313,37.6059528,중계본동묵제2동,6121,1132.202,7700
3451,염리동,화양동,126.94565,37.547083,127.0713152,37.5465421,염리동화양동,18503,2490.889,17300
3452,공항동,신대방제2동,126.8101437,37.5588296,126.9244085,37.4984422,공항동신대방제2동,17874,3065.88,18900
3453,부암동,풍납2동,126.9641,37.5924785,127.1157686,37.5292584,부암동풍납2동,21828,2900.607,20900
3454,잠실본동,삼전동,127.0832037,37.5060716,127.0925354,37.502714,잠실본동삼전동,1267,331.205,3800
3455,성내제2동,수서동,127.129563,37.532425,127.104929,37.4889181,성내제2동수서동,7983,1614.823,9900
3456,구의제2동,이태원제1동,127.0899111,37.5472481,126.9950384,37.5325225,구의제2동이태원제1동,10532,2016.658,11200
3457,가양제1동,구의제3동,126.8447099,37.5695239,127.0920204,37.5380706,가양제1동구의제3동,29754,3247.935,25000
3458,신사동,광명4동,127.0227814,37.5240101,126.8563358,37.4771452,신사동광명4동,26698,2976.123,24890
3459,군자동,길동,127.0753494,37.5554853,127.1426791,37.5345598,군자동길동,6993,1751.06,9200
3460,가회동,운중동,126.9847995,37.5800784,127.0777747,37.3906424,가회동운중동,26371,2850.459,24790
3461,중계4동,오금동,127.0780091,37.6587275,126.9138,37.6674,중계4동오금동,30444,2972.514,29810
3462,사직동,분당동,126.9688397,37.576196,127.1310988,37.3702367,사직동분당동,30509,3779.615,30330
3463,신내2동,김포1동,127.0942306,37.6061896,,,신내2동김포1동,0,0.0,0
3464,수유제2동,상계9동,127.0198777,37.6447027,127.0638347,37.664553,수유제2동상계9동,6009,1398.578,8200
3465,망우본동,월계1동,127.1014684,37.6005732,127.0630165,37.6199197,망우본동월계1동,7029,1421.88,8900
3466,신당제4동,신설동,,,127.0255251,37.5749343,신당제4동신설동,0,0.0,0
3467,여의동,번제3동,126.934584,37.5177232,127.04665,37.625874,여의동번제3동,27123,2762.064,24200
3468,양평제2동,증산동,126.8939535,37.5364739,126.9070404,37.5843063,양평제2동증산동,7356,1066.067,8400
3469,고덕제1동,명일제2동,127.1515382,37.5572593,127.1513427,37.546366,고덕제1동명일제2동,1461,552.344,3800
3470,신당제4동,황학동,,,127.0212812,37.5673446,신당제4동황학동,0,0.0,0
3471,내곡동,이촌제2동,127.0583103,37.4493583,126.9547071,37.5262575,내곡동이촌제2동,17803,2869.23,19300
3472,용문동,상계1동,126.957562,37.5389,127.0549781,37.6799006,용문동상계1동,31133,2946.161,26900
3473,삼선동,북아현동,127.0146297,37.5908326,126.957025,37.5595,삼선동북아현동,7844,1869.732,10600
3474,시흥제5동,서교동,126.908294,37.4523912,126.914588,37.5551015,시흥제5동서교동,17585,2329.551,20050
3475,오금동,중계4동,126.9138,37.6674,127.0780091,37.6587275,오금동중계4동,28414,2917.609,29910
3476,방화제2동,역곡1동,126.8067549,37.5666997,126.7871105,37.4965961,방화제2동역곡1동,11102,1805.485,13690
3477,운중동,가회동,127.0777747,37.3906424,126.9847995,37.5800784,운중동가회동,25770,3911.03,30570
3478,중곡제2동,중곡제3동,127.081487,37.560308,127.0801736,37.5688084,중곡제2동중곡제3동,1628,445.836,3800
3479,구의제1동,묵제1동,127.0856756,37.5424917,127.0784729,37.6123734,구의제1동묵제1동,9885,1623.774,11000
3480,청룡동,인헌동,126.9416518,37.4791304,126.9652628,37.4750974,청룡동인헌동,2778,832.419,4800
3481,대방동,문래동,126.92635,37.508133,126.899466,37.517086,대방동문래동,4007,867.326,6100
3482,장충동,구산동,127.0078812,37.5618946,126.9103893,37.6117455,장충동구산동,14731,2569.666,15200
3483,송파1동,상일동,127.1093393,37.5062595,127.1683007,37.550583,송파1동상일동,9402,1560.802,11310
3484,신정2동,문정2동,126.870679,37.5192314,127.1108107,37.489823,신정2동문정2동,26435,4232.571,27500
3485,구의제2동,능동,127.0899111,37.5472481,127.0804994,37.5537803,구의제2동능동,2632,548.972,4300
3486,방학제2동,오남읍,127.0351005,37.6681842,127.2047125,37.6988761,방학제2동오남읍,28668,2678.067,29010
3487,상도제4동,효창동,126.941422,37.4994203,126.9618498,37.5424569,상도제4동효창동,7158,1973.723,11000
3488,방학제1동,한남동,127.0407251,37.6641763,127.0005,37.53455,방학제1동한남동,22456,4121.601,23500
3489,신당제4동,상봉제1동,,,127.0872004,37.5998799,신당제4동상봉제1동,0,0.0,0
3490,한남동,옥수동,127.0005,37.53455,127.0134622,37.5436386,한남동옥수동,2544,487.337,4200
3491,잠실본동,우장산동,127.0832037,37.5060716,126.8418849,37.5482468,잠실본동우장산동,28599,3042.435,24800
3492,보라매동,천호제2동,126.9327389,37.4881456,127.1254351,37.5435257,보라매동천호제2동,24082,3615.394,24200
3493,신월4동,회기동,126.8401341,37.5246218,127.0553132,37.5908083,신월4동회기동,29337,3811.255,27700
3494,방화제2동,구로제3동,126.8067549,37.5666997,126.8903678,37.4873799,방화제2동구로제3동,14719,3294.483,20990
3495,중곡제2동,오금동,127.081487,37.560308,126.9138,37.6674,중곡제2동오금동,40794,3496.505,37710
3496,천호제2동,보라매동,127.1254351,37.5435257,126.9327389,37.4881456,천호제2동보라매동,26067,3682.753,23800
3497,화곡제1동,가양제3동,126.841562,37.530408,126.8605955,37.561092,화곡제1동가양제3동,6952,2006.174,11300
3498,묵제1동,오금동,127.0784729,37.6123734,126.9138,37.6674,묵제1동오금동,33831,3253.535,32610
3499,남가좌제1동,응암제3동,126.9197232,37.573295,126.9157268,37.5922474,남가좌제1동응암제3동,3416,757.469,5300
3500,신길제3동,보라매동,126.9077425,37.5073003,126.9327389,37.4881456,신길제3동보라매동,4444,949.794,6100
3501,면목제3.8동,청량리동,,,127.0472767,37.5862586,면목제3.8동청량리동,0,0.0,0
3502,청량리동,면목제3.8동,127.0472767,37.5862586,,,청량리동면목제3.8동,0,0.0,0
3503,발산제1동,상봉제1동,126.8331686,37.5531209,127.0872004,37.5998799,발산제1동상봉제1동,31541,3581.345,28600
3504,청량리동,답십리제2동,127.0472767,37.5862586,127.06125,37.567417,청량리동답십리제2동,4016,744.307,5700
3505,행당제2동,풍산동,127.02935,37.558208,126.7999452,37.6641075,행당제2동풍산동,34584,3566.918,30750
3506,중계2.3동,양재2동,127.0687126,37.6421829,127.041188,37.470601,중계2.3동양재2동,30924,4920.135,28800
3507,강일동,대치2동,127.173909,37.5649783,127.0642072,37.5022848,강일동대치2동,16096,3026.468,17100
3508,서원동,회현동,126.9313,37.4797346,126.9793216,37.5572864,서원동회현동,12078,3107.721,16700
3509,신길제6동,대흥동,126.919437,37.498535,126.9424619,37.5557827,신길제6동대흥동,8511,1792.644,11100
3510,공항동,장지동,126.8101437,37.5588296,127.1354,37.4785,공항동장지동,38696,5230.558,35000
3511,이문제3동,양지동,,,127.161025,37.454868,이문제3동양지동,0,0.0,0
3512,가리봉동,휘경제2동,126.8897489,37.4825557,127.0685788,37.5902093,가리봉동휘경제2동,25579,4067.758,26200
3513,수유제2동,창신제2동,127.0198777,37.6447027,127.010863,37.574458,수유제2동창신제2동,9889,2522.513,14100
3514,상계10동,거여1동,127.060225,37.661274,127.1432324,37.4969643,상계10동거여1동,31597,4699.287,29300
3515,공항동,주교동,126.8101437,37.5588296,126.9993441,37.5682512,공항동주교동,22015,4396.839,24900
3516,응암제1동,청담동,126.926813,37.6006884,127.049291,37.525107,응암제1동청담동,27729,3923.037,23600
3517,녹번동,역삼1동,126.9298245,37.6021944,127.0333574,37.4954841,녹번동역삼1동,25612,4155.245,23400
3518,회기동,길음제1동,127.0553132,37.5908083,127.0193925,37.6104856,회기동길음제1동,5203,1155.718,7300
3519,암사제3동,월곡제2동,127.1408249,37.5549912,127.0478758,37.6057667,암사제3동월곡제2동,22296,2832.032,19700
3520,신월7동,풍산동,126.8346571,37.5219343,126.7999452,37.6641075,신월7동풍산동,21160,2837.668,22170
3521,신대방제1동,소공동,126.91005,37.488943,126.977025,37.562442,신대방제1동소공동,11630,2560.996,15000
3522,암사제1동,상도제1동,127.132663,37.551508,,,암사제1동상도제1동,0,0.0,0
3523,가리봉동,내곡동,126.8897489,37.4825557,127.0583103,37.4493583,가리봉동내곡동,20011,2405.361,20450
3524,중계4동,오남읍,127.0780091,37.6587275,127.2047125,37.6988761,중계4동오남읍,14691,1789.83,16190
3525,용답동,휘경제2동,127.0555515,37.5640618,127.0685788,37.5902093,용답동휘경제2동,3945,767.598,5700
3526,이화동,평창동,127.004338,37.577008,126.9681871,37.6063166,이화동평창동,8611,1443.991,9200
3527,등촌제1동,둔촌제2동,126.8589287,37.5558155,127.1419221,37.5332885,등촌제1동둔촌제2동,33064,3973.362,28500
3528,방배본동,서초3동,126.988785,37.4941452,127.0119725,37.4836682,방배본동서초3동,3189,667.133,4800
3529,서초4동,서초4동,127.0221589,37.5026685,127.0221589,37.5026685,서초4동서초4동,0,0.0,0
3530,신월1동,양재1동,126.831487,37.532808,127.026744,37.4716412,신월1동양재1동,22792,3687.83,21900
3531,제기제2동,신내1동,,,127.099538,37.605882,제기제2동신내1동,0,0.0,0
3532,신내2동,퇴계원면,127.0942306,37.6061896,127.1446626,37.648977,신내2동퇴계원면,7130,1393.121,9150
3533,구산동,목4동,126.9103893,37.6117455,126.86835,37.532425,구산동목4동,11442,2373.571,14200
3534,쌍문제2동,성수2가제3동,127.0389254,37.6579935,127.0552645,37.5482223,쌍문제2동성수2가제3동,17435,3341.756,19500
3535,용답동,안양7동,127.0555515,37.5640618,126.9337068,37.3914353,용답동안양7동,33362,4467.959,33250
3536,남현동,서원동,126.9778366,37.4745394,126.9313,37.4797346,남현동서원동,7478,1104.905,8100
3537,둔촌제2동,중화제1동,127.1419221,37.5332885,127.080623,37.6011745,둔촌제2동중화제1동,12560,2047.648,13900
3538,개봉제1동,대림제2동,126.8511255,37.5003318,126.8982938,37.4927521,개봉제1동대림제2동,6674,1575.973,9000
3539,신길제3동,가양제1동,126.9077425,37.5073003,126.8447099,37.5695239,신길제3동가양제1동,13898,1891.59,12900
3540,용산2가동,창제5동,126.9855777,37.5461327,127.0436793,37.6563436,용산2가동창제5동,27131,2548.916,23800
3541,명일제1동,관양2동,127.1443656,37.5512453,126.9710143,37.4022817,명일제1동관양2동,25982,3996.952,27290
3542,청파동,홍은제2동,126.9674,37.5488,126.9342509,37.5801972,청파동홍은제2동,6924,1558.971,9100
3543,번제3동,화정1동,127.04665,37.625874,126.8335106,37.6446876,번제3동화정1동,33784,3668.464,31790
3544,석촌동,남영동,127.1037,37.503592,126.9748403,37.5457586,석촌동남영동,17658,2820.566,16700
3545,양평제2동,사당제2동,126.8939535,37.5364739,126.9792598,37.4887323,양평제2동사당제2동,12502,1814.757,13100
3546,종암동,문원동,127.0351572,37.5990075,127.0018402,37.4264061,종암동문원동,25979,4633.936,30010
3547,용답동,잠실본동,127.0555515,37.5640618,127.0832037,37.5060716,용답동잠실본동,14440,2613.447,15900
3548,회현동,방화제2동,126.9793216,37.5572864,126.8067549,37.5666997,회현동방화제2동,21824,2749.144,20200
3549,독산제1동,천호제2동,126.897041,37.4702453,127.1254351,37.5435257,독산제1동천호제2동,28757,4248.822,27800
3550,신당제2동,상도제4동,,,126.941422,37.4994203,신당제2동상도제4동,0,0.0,0
3551,홍은제2동,청파동,126.9342509,37.5801972,126.9674,37.5488,홍은제2동청파동,8457,1891.806,11200
3552,응암제2동,풍납2동,126.9230926,37.5946071,127.1157686,37.5292584,응암제2동풍납2동,33971,3773.314,29200
3553,신사동,청룡동,127.0227814,37.5240101,126.9416518,37.4791304,신사동청룡동,12799,2184.008,14300
3554,수유제2동,송중동,127.0198777,37.6447027,127.033738,37.616099,수유제2동송중동,3892,840.77,6200
3555,상암동,대흥동,126.8946875,37.578325,126.9424619,37.5557827,상암동대흥동,6198,1235.359,8100
3556,신월7동,신월6동,126.8346571,37.5219343,126.8451512,37.5180328,신월7동신월6동,1647,440.801,3800
3557,광장동,광장동,127.103025,37.546892,127.103025,37.546892,광장동광장동,0,0.0,0
3558,수유제2동,창제3동,127.0198777,37.6447027,127.0429556,37.6381278,수유제2동창제3동,2944,714.808,4700
3559,이화동,남가좌제2동,127.004338,37.577008,126.9238889,37.5784658,이화동남가좌제2동,10766,1625.848,11000
3560,북아현동,여의동,126.957025,37.5595,126.934584,37.5177232,북아현동여의동,7368,1402.823,8700
3561,장지동,흑석동,127.1354,37.4785,126.966612,37.5058617,장지동흑석동,23104,3493.098,21700
3562,화곡본동,상3동,126.847725,37.544075,126.7544075,37.5005775,화곡본동상3동,14699,1987.923,15650
3563,문원동,종암동,127.0018402,37.4264061,127.0351572,37.5990075,문원동종암동,29126,3641.932,31470
3564,창제4동,창제2동,127.0515994,37.6522276,127.0356387,37.6414033,창제4동창제2동,2538,505.11,4400
3565,중계4동,개봉제1동,127.0780091,37.6587275,126.8511255,37.5003318,중계4동개봉제1동,35482,5362.31,33600
3566,회기동,진관동,127.0553132,37.5908083,126.9210512,37.634983,회기동진관동,17143,2663.058,16300
3567,홍은제1동,일원본동,126.9471111,37.5989056,127.0864633,37.4833484,홍은제1동일원본동,30257,3479.61,29300
3568,행당제2동,암사제1동,127.02935,37.558208,127.132663,37.551508,행당제2동암사제1동,14045,1910.424,13800
3569,흑석동,신당제6동,126.966612,37.5058617,,,흑석동신당제6동,0,0.0,0
3570,신당제3동,덕풍3동,,,127.2047464,37.5525612,신당제3동덕풍3동,0,0.0,0
3571,대흥동,이화동,126.9424619,37.5557827,127.004338,37.577008,대흥동이화동,8140,1579.187,10400
3572,연희동,흑석동,126.9351754,37.5739083,126.966612,37.5058617,연희동흑석동,14917,2444.118,16000
3573,사당제1동,독산제3동,126.9786682,37.4830639,126.9032524,37.4751198,사당제1동독산제3동,8675,1476.599,10000
3574,종로1.2.3.4가동,역삼1동,126.9902618,37.574461,127.0333574,37.4954841,종로1.2.3.4가동역삼1동,10729,1841.28,12200
3575,역삼1동,부림동,127.0333574,37.4954841,126.9986011,37.4335392,역삼1동부림동,11213,1439.604,11950
3576,신길제7동,여의동,126.921475,37.506392,126.934584,37.5177232,신길제7동여의동,2564,852.869,4700
3577,성수2가제3동,중계2.3동,127.0552645,37.5482223,127.0687126,37.6421829,성수2가제3동중계2.3동,13232,1418.423,13600
3578,일원1동,명일제2동,127.0879629,37.491839,127.1513427,37.546366,일원1동명일제2동,10289,1643.172,11800
3579,수유제1동,상암동,127.0176014,37.6300865,126.8946875,37.578325,수유제1동상암동,20528,3370.76,20300
3580,중화제2동,풍납2동,127.0795427,37.5993838,127.1157686,37.5292584,중화제2동풍납2동,14511,2154.701,16070
3581,회현동,삼선동,126.9793216,37.5572864,127.0146297,37.5908326,회현동삼선동,6591,1288.005,8600
3582,쌍문제2동,한남동,127.0389254,37.6579935,127.0005,37.53455,쌍문제2동한남동,22724,3711.219,22600
3583,독산제3동,교남동,126.9032524,37.4751198,126.9619364,37.5719391,독산제3동교남동,13826,3210.585,17500
3584,쌍문제2동,창제1동,127.0389254,37.6579935,127.0438683,37.6483046,쌍문제2동창제1동,1848,438.978,3800
3585,장안제1동,반포4동,127.066375,37.567842,127.0003853,37.4974314,장안제1동반포4동,15699,2506.679,14900
3586,노량진제2동,전농제2동,126.937352,37.508509,127.0600375,37.5781027,노량진제2동전농제2동,17741,2397.505,17500
3587,종로1.2.3.4가동,을지로동,126.9902618,37.574461,126.9913342,37.5667163,종로1.2.3.4가동을지로동,2062,503.226,3800
3588,신월6동,소사동,126.8451512,37.5180328,126.7945927,37.4858883,신월6동소사동,7670,1251.151,9230
3589,풍납2동,교문2동,127.1157686,37.5292584,127.134137,37.587099,풍납2동교문2동,9781,831.479,10270
3590,중림동,대치2동,126.9644863,37.5548629,127.0642072,37.5022848,중림동대치2동,16898,2796.508,16900
3591,정릉제1동,풍납2동,127.0166146,37.6014512,127.1157686,37.5292584,정릉제1동풍납2동,20739,2837.417,22200
3592,정릉제3동,탄현동,127.004186,37.6089578,126.7684293,37.6943312,정릉제3동탄현동,39224,3940.235,36970
3593,대학동,망원제2동,126.9369907,37.4706145,126.9023578,37.5602495,대학동망원제2동,16669,2700.105,17000
3594,돈암제2동,수유제1동,127.0105659,37.598039,127.0176014,37.6300865,돈암제2동수유제1동,5955,1192.704,7400
3595,면목제2동,감북동,127.07905,37.589799,127.161688,37.516208,면목제2동감북동,21063,2887.785,22810
3596,망우본동,진접읍,127.1014684,37.6005732,127.1895841,37.7259104,망우본동진접읍,23032,2214.975,23170
3597,석촌동,안양1동,127.1037,37.503592,126.9259084,37.3989921,석촌동안양1동,24223,3228.902,25430
3598,자양제4동,삼평동,127.0662969,37.5341115,127.1163916,37.4060784,자양제4동삼평동,19617,1929.761,18910
3599,노량진제1동,역삼2동,126.942013,37.512308,127.0468034,37.4959674,노량진제1동역삼2동,14785,2746.702,16500
3600,답십리제2동,역삼2동,127.06125,37.567417,127.0468034,37.4959674,답십리제2동역삼2동,12858,2979.177,16000
3601,용문동,명동,126.957562,37.5389,126.98585,37.560042,용문동명동,5842,1326.093,7800
3602,공릉2동,묵제1동,127.083488,37.621332,127.0784729,37.6123734,공릉2동묵제1동,1497,354.922,3800
3603,화곡제3동,월곶면,126.8384231,37.5425392,126.5527814,37.7151254,화곡제3동월곶면,36680,3556.999,35690
3604,구산동,묵제2동,126.9103893,37.6117455,127.0783313,37.6059528,구산동묵제2동,19328,2469.318,17400
3605,신대방제2동,북아현동,126.9244085,37.4984422,126.957025,37.5595,신대방제2동북아현동,9709,2057.028,12100
3606,등촌제1동,공항동,126.8589287,37.5558155,126.8101437,37.5588296,등촌제1동공항동,5273,1095.905,7100
3607,독산제1동,전농제2동,126.897041,37.4702453,127.0600375,37.5781027,독산제1동전농제2동,24227,3540.025,23700
3608,화곡제3동,원종1동,126.8384231,37.5425392,126.796025,37.5283699,화곡제3동원종1동,5754,1074.495,7810
3609,중계2.3동,도촌동,127.0687126,37.6421829,127.1528116,37.4163195,중계2.3동도촌동,37866,4931.53,35210
3610,시흥제2동,광명4동,126.9148345,37.4495487,126.8563358,37.4771452,시흥제2동광명4동,7333,1505.252,9470
3611,중계4동,별내면,127.0780091,37.6587275,127.1247248,37.7025595,중계4동별내면,10140,1297.393,10990
3612,쌍문제3동,중계1동,127.0278643,37.6489775,127.0775275,37.6525986,쌍문제3동중계1동,6050,1583.853,9100
3613,화곡제8동,영등포본동,126.848335,37.5326541,126.9093046,37.5146826,화곡제8동영등포본동,7360,2167.841,12400
3614,용두동,종암동,127.0372011,37.5758884,127.0351572,37.5990075,용두동종암동,3112,570.375,4600
3615,신길제3동,서초3동,126.9077425,37.5073003,127.0119725,37.4836682,신길제3동서초3동,13033,2422.948,14600
3616,남가좌제1동,연희동,126.9197232,37.573295,126.9351754,37.5739083,남가좌제1동연희동,1996,370.097,3800
3617,미아동,번제3동,127.0269791,37.6270736,127.04665,37.625874,미아동번제3동,3624,665.892,5100
3618,영등포본동,이매2동,126.9093046,37.5146826,127.1218494,37.3996238,영등포본동이매2동,34750,3691.388,30910
3619,응암제1동,분당동,126.926813,37.6006884,127.1310988,37.3702367,응암제1동분당동,48880,5116.937,41970
3620,번제2동,화곡제1동,127.0387953,37.6323588,126.841562,37.530408,번제2동화곡제1동,30563,3770.851,27400
3621,수유제3동,우이동,127.023125,37.638715,127.0118533,37.6479523,수유제3동우이동,1938,383.804,3800
3622,상계2동,우이동,127.0678377,37.6574727,127.0118533,37.6479523,상계2동우이동,7949,1804.483,9900
3623,보라매동,대학동,126.9327389,37.4881456,126.9369907,37.4706145,보라매동대학동,3791,770.225,5300
3624,신정3동,흥도동,126.8547892,37.5151685,126.8543984,37.6449331,신정3동흥도동,22611,2958.387,23930
3625,청룡동,남가좌제2동,126.9416518,37.4791304,126.9238889,37.5784658,청룡동남가좌제2동,15182,3055.909,18000
3626,종암동,잠실6동,127.0351572,37.5990075,127.10065,37.518142,종암동잠실6동,17458,2514.959,20500
3627,방학제1동,월계3동,127.0407251,37.6641763,127.0692485,37.6210475,방학제1동월계3동,6128,1133.373,7000
3628,삼성1동,춘궁동,127.062532,37.5144424,127.19415,37.522175,삼성1동춘궁동,13335,1913.055,15510
3629,개봉제2동,개봉제3동,126.8565584,37.4908359,126.853838,37.485993,개봉제2동개봉제3동,874,201.794,3800
3630,발산제1동,장흥면,126.8331686,37.5531209,126.9410814,37.7179271,발산제1동장흥면,30474,2667.507,29370
3631,장항2동,은천동,126.7783329,37.649886,126.9424278,37.4853086,장항2동은천동,32148,3793.498,31570
3632,황학동,중계4동,127.0212812,37.5673446,127.0780091,37.6587275,황학동중계4동,15122,2337.095,15400
3633,수서동,와부읍,127.104929,37.4889181,127.2167005,37.5853734,수서동와부읍,25319,2513.583,23830
3634,발산제1동,효자동,126.8331686,37.5531209,126.9719206,37.5826488,발산제1동효자동,17655,3304.475,19100
3635,정릉제1동,자양제2동,127.0166146,37.6014512,127.084438,37.528825,정릉제1동자양제2동,17971,2691.676,20100
3636,흑석동,중림동,126.966612,37.5058617,126.9644863,37.5548629,흑석동중림동,9306,1477.082,10900
3637,가락본동,쌍문제1동,127.1217864,37.4955568,127.0261145,37.6480275,가락본동쌍문제1동,25459,3374.701,25000
3638,천연동,도화동,126.9590332,37.5711247,126.9498798,37.5415123,천연동도화동,4415,1044.377,6500
3639,효창동,묵제2동,126.9618498,37.5424569,127.0783313,37.6059528,효창동묵제2동,24350,2533.527,21500
3640,중계1동,암사제1동,127.0775275,37.6525986,127.132663,37.551508,중계1동암사제1동,16940,2485.619,18670
3641,월계3동,송산2동,127.0692485,37.6210475,127.0899922,37.7397109,월계3동송산2동,16523,1961.283,17630
3642,수궁동,서초3동,126.8314627,37.4939422,127.0119725,37.4836682,수궁동서초3동,18142,4551.823,27390
3643,독산제4동,장안제2동,126.9022074,37.4675452,127.0706,37.578483,독산제4동장안제2동,25495,3777.345,24800
3644,월계1동,번제2동,127.0630165,37.6199197,127.0387953,37.6323588,월계1동번제2동,4751,954.998,6100
3645,중림동,흑석동,126.9644863,37.5548629,126.966612,37.5058617,중림동흑석동,10429,1833.117,10800
3646,신정4동,신정1동,126.8558042,37.5245455,126.8542636,37.5185289,신정4동신정1동,1282,334.094,3800
3647,삼평동,송천동,127.1163916,37.4060784,127.023838,37.618282,삼평동송천동,33324,3867.386,33230
3648,묵제2동,휘경제2동,127.0783313,37.6059528,127.0685788,37.5902093,묵제2동휘경제2동,2743,823.861,4800
3649,신설동,면목제4동,127.0255251,37.5749343,127.0855775,37.5746736,신설동면목제4동,6062,1112.307,7300
3650,내곡동,문정2동,127.0583103,37.4493583,127.1108107,37.489823,내곡동문정2동,9050,1490.409,10100
3651,분당동,응암제1동,127.1310988,37.3702367,126.926813,37.6006884,분당동응암제1동,46028,4748.038,43230
3652,자양제1동,자양제2동,127.082438,37.534508,127.084438,37.528825,자양제1동자양제2동,1121,271.949,3800
3653,방배4동,자양제3동,126.9923344,37.489007,127.072913,37.533842,방배4동자양제3동,13426,1445.131,12800
3654,망우제3동,상봉제2동,127.0949497,37.5919108,127.0808518,37.592892,망우제3동상봉제2동,1664,377.686,3800
3655,성산제2동,가산동,126.9090061,37.568618,126.8917326,37.4769094,성산제2동가산동,13724,2480.628,15310
3656,도봉제1동,방학제2동,127.0434369,37.6786913,127.0351005,37.6681842,도봉제1동방학제2동,2052,351.452,3800
3657,자양제2동,정릉제1동,127.084438,37.528825,127.0166146,37.6014512,자양제2동정릉제1동,17330,2071.6,16400
3658,신정1동,목5동,126.8542636,37.5185289,126.8816206,37.5371201,신정1동목5동,4912,1011.244,6900
